고유번호,구명,품계수종,수고,관리등급,위치,환경영향,전정,도로길이,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,현존유무,관리기관,피해정도,주변토지사용상태,방재,관리방안,수목고유번호,차선수,보호덮개,가로명,가치등급,품계흉고,수목명,경도,위도
112,중구,4,23,1, ,0.00E+00, ,0.00E+00,2,1,257,8,42,12,12,1,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-소파길-가-0257,0.00E+00,1,소파길,0.00E+00,12,양버즘나무,126.9895132,37.5607674
115,중구,8,4,2,남정빌딩,0.00E+00, ,0.00E+00,2,2,101,8,12,12,4,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-소월길-가-0101,0.00E+00,1,소월길,0.00E+00,3,느티나무,126.9761707,37.5587094
1,중구,8,7,2,삼성APT,0.00E+00, ,0.00E+00,2,1,288,8,17,6,3,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0288,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0188057,37.5590357
230,중구,8,11,2,시장,0.00E+00, ,0.00E+00,2,2,29,8,20,12,6,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0029,0.00E+00,2,왕십리길,0.00E+00,3,은행나무,127.0194431,37.5657654
231,중구,8,8,1,아이마트,0.00E+00, ,0.00E+00,2,2,181,8,23,12,6,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0182,0.00E+00,1,왕십리길,0.00E+00,6,은행나무,127.0227768,37.5652243
232,중구,8,15,2,OTPIA,0.00E+00, ,0.00E+00,2,1,44,8,21,6,12,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0044,0.00E+00,1,마른내길,0.00E+00,6,은행나무,127.0002471,37.5645474
233,중구,4,12,3,영미상가,0.00E+00, ,0.00E+00,2,2,8,8,25,6,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0008,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0225026,37.5681147
234,중구,8,8,2, ,0.00E+00, ,0.00E+00,2,2,257,8,20,12,3,0,공원녹지과,2,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-다산로-가-0257,0.00E+00,1,다산로,0.00E+00,3,소나무,127.0162504,37.567382
235,중구,8,13,1,동대문운동장,0.00E+00, ,0.00E+00,2,2,504,8,27,12,5,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0504,0.00E+00,1,을지로,0.00E+00,6,은행나무,127.010084,37.5652105
236,중구,8,13,2,동대문운동장,0.00E+00, ,0.00E+00,2,2,506,8,15,12,7,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0506,0.00E+00,1,을지로,0.00E+00,3,은행나무,127.010251,37.565154
237,중구,8,10,1,신흥빌딩,0.00E+00, ,0.00E+00,2,2,83,8,32,12,6,0,공원녹지과,2,0, ,0.00E+00,2-청파로-가-0106,0.00E+00,1,청파로,0.00E+00,9,은행나무,126.9680036,37.5607641
238,중구,8,15,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,208,8,26,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0208,0.00E+00,2,마장로,0.00E+00,6,은행나무,127.0156494,37.5678824
239,중구,4,9,3,축협,0.00E+00, ,0.00E+00,2,1,36,8,24,6,5,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-중림동길-가-0036,0.00E+00,1,중림동길,0.00E+00,6,양버즘나무,126.9659353,37.5587717
240,중구,8,8,2,상공회의소,0.00E+00, ,0.00E+00,2,2,430,8,30,6,6,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-태평로-가-0435,0.00E+00,1,태평로,0.00E+00,3,소나무,126.9746443,37.5603363
241,중구,8,8,2,한림,0.00E+00, ,0.00E+00,2,2,148,6,12,12,6,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0148,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0027419,37.5645554
242,중구,8,16,2,오장동함흥냉면,0.00E+00, ,0.00E+00,2,1,244,8,35,6,8,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0244,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9971772,37.5642313
243,중구,8,10,2,명보극장,0.00E+00, ,0.00E+00,2,1,90,8,13,6,6,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0090,0.00E+00,1,마른내길,0.00E+00,3,은행나무,126.994606,37.5643787
244,중구,8,5,1,금호의원,0.00E+00, ,0.00E+00,2,1,140,8,22,12,3,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0141,0.00E+00,1,왕십리길,0.00E+00,6,은행나무,127.0189396,37.5655502
245,중구,8,10,1,마포로5구역,0.00E+00, ,0.00E+00,2,2,132,8,20,12,5,0,공원녹지과,1,0, ,0.00E+00,2-서소문로-가-0132,0.00E+00,1,서소문로,0.00E+00,6,소나무,126.9670887,37.5611381
246,중구,8,10,1,현대자동차,0.00E+00, ,0.00E+00,2,2,325,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-을지로-가-0325,0.00E+00,1,을지로,0.00E+00,6,소나무,126.9837506,37.565985
247,중구,8,9,1,파출소,0.00E+00, ,0.00E+00,2,2,282,8,21,12,4,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0282,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9769306,37.566104
248,중구,8,15,2,부림빌딩,0.00E+00, ,0.00E+00,2,2,239,8,16,9,6,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0239,0.00E+00,1,을지로,0.00E+00,3,은행나무,126.9801822,37.5668484
249,중구,8,15,1,다등빌딩,0.00E+00, ,0.00E+00,2,2,220,8,27,12,8,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0226,0.00E+00,1,남대문로,0.00E+00,6,은행나무,126.9814942,37.5679012
250,중구,8,14,2,코오롱빌딩,0.00E+00, ,0.00E+00,2,2,72,8,26,9,10,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0073,0.00E+00,1,무교동길,0.00E+00,6,은행나무,126.9790934,37.5680642
251,중구,8,10,2, ,0.00E+00, ,0.00E+00,2,1,121,8,20,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-배오개길-가-0121,0.00E+00,1,배오개길,0.00E+00,6,소나무,126.9983428,37.5630505
252,중구,4,6,2,성동기계공고,0.00E+00, ,0.00E+00,2,2,77,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-왕십리길-가-0087,0.00E+00,1,왕십리길,0.00E+00,6,회화나무,127.0114739,37.5650208
139,중구,8,27,2,국립의료원,0.00E+00, ,0.00E+00,2,2,76,8,19,12,12,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0076,0.00E+00,1,을지로,0.00E+00,3,은행나무,127.0049881,37.5676543
140,중구,6,7,3,약수사거리,0.00E+00, ,0.00E+00,2,2,54,8,14,6,3,1,공원녹지과,2,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-동호로-가-0054,0.00E+00,1,동호로,0.00E+00,3,왕벚나무,127.0117278,37.5544981
141,중구,8,7,2,삼성APT,0.00E+00, ,0.00E+00,2,2,231,8,15,6,4,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0231,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0165265,37.5583239
138,중구,4,25,1,국립의료원,0.00E+00,218,0.00E+00,2,2,72,8,34,12,14,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-을지로-가-0072,0.00E+00,1,을지로,0.00E+00,9,양버즘나무,127.0051171,37.5678741
142,중구,8,12,2,청구역,0.00E+00, ,0.00E+00,2,1,167,8,35,6,9,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0167,0.00E+00,1,금호동길,0.00E+00,9,은행나무,127.010615,37.5614312
143,중구,8,26,2,골드상호금고,0.00E+00, ,0.00E+00,2,1,209,8,38,6,9,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0209,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9924607,37.564309
144,중구,8,5,2, ,0.00E+00, ,0.00E+00,2,2,49,8,12,6,6,0,공원녹지과,0.00E+00,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-서애길-가-0049,0.00E+00,1,서애길,0.00E+00,3,왕벚나무,126.9958376,37.5574995
145,중구,8,9,1,시장,0.00E+00, ,0.00E+00,2,2,47,8,23,12,4,0,공원녹지과,2,0, ,0.00E+00,2-왕십리길-가-0047,0.00E+00,1,왕십리길,0.00E+00,6,은행나무,127.0176724,37.5656166
146,중구,4,15,2,동부화재,0.00E+00, ,0.00E+00,2,2,105,8,20,6,6,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0105,0.00E+00,1,마른내길,0.00E+00,12,은행나무,126.9926506,37.5644367
147,중구,4,15,1,신성당약국,0.00E+00,220,0.00E+00,2,2,323,6,41,12,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-퇴계로-가-0323,0.00E+00,1,퇴계로,0.00E+00,12,양버즘나무,126.97904,37.5590301
148,중구,8,20,2,저동빌딩,0.00E+00, ,0.00E+00,2,1,142,8,31,6,9,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0142,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9895589,37.5648581
149,중구,8,18,1,창신비니루,0.00E+00, ,0.00E+00,2,2,229,8,36,12,18,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0231,0.00E+00,1,훈련원로,0.00E+00,9,은행나무,127.0020765,37.5673866
150,중구,8,26,2,골드상호금고,0.00E+00, ,0.00E+00,2,2,197,8,22,6,9,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0197,0.00E+00,1,마른내길,0.00E+00,6,은행나무,126.9918623,37.5643475
151,중구,8,10,2,국립의료원,0.00E+00, ,0.00E+00,2,2,85,8,15,12,9,0,공원녹지과,2,0, ,0.00E+00,2-을지로-가-0085,0.00E+00,1,을지로,0.00E+00,3,은행나무,127.0046118,37.5671983
152,중구,4,12,2,황학시장,0.00E+00, ,0.00E+00,2,1,227,8,22,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0227,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.018115,37.5681898
153,중구,8,10,2,서소문로,0.00E+00, ,0.00E+00,2,2,201,8,15,12,8,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0203,0.00E+00,1,서소문로,0.00E+00,3,은행나무,126.9744577,37.5625827
154,중구,4,16,2,신성당약국,0.00E+00,204,0.00E+00,2,2,249,8,24,12,4,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-퇴계로-가-0249,0.00E+00,1,퇴계로,0.00E+00,6,양버즘나무,126.9788498,37.5592165
155,중구,8,20,1,한국은행,0.00E+00, ,0.00E+00,2,2,352,8,33,12,9,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0334,0.00E+00,1,남대문로,0.00E+00,9,은행나무,126.9772074,37.5609589
156,중구,8,15,1,태평로빌딩,0.00E+00, ,0.00E+00,2,2,329,8,28,12,9,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0334,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9762675,37.5630003
157,중구,8,15,1,순화빌딩,0.00E+00, ,0.00E+00,2,2,72,8,21,12,10,0,공원녹지과,2,0, ,0.00E+00,2-서소문로-가-0073,0.00E+00,1,서소문로,0.00E+00,6,은행나무,126.9708538,37.5624157
158,중구,8,18,1,국민은행,0.00E+00, ,0.00E+00,2,2,54,8,36,9,6,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0054,0.00E+00,1,무교동길,0.00E+00,9,은행나무,126.9791295,37.5687487
159,중구,8,6,3,이화여고,0.00E+00, ,0.00E+00,2,2,173,6,20,6,4,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0173,0.00E+00,1,덕수궁길,0.00E+00,3,은행나무,126.9709461,37.5665532
160,중구,8,16,2,국민은행,0.00E+00, ,0.00E+00,2,2,73,8,14,9,8,0,공원녹지과,2,0, ,0.00E+00,2-배오개길-가-0073,0.00E+00,1,배오개길,0.00E+00,3,은행나무,126.9979303,37.5682244
161,중구,8,16,1,소피텔엠버서더,0.00E+00, ,0.00E+00,2,2,322,8,24,12,8,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0324,0.00E+00,1,훈련원로,0.00E+00,6,은행나무,127.0025714,37.5609259
162,중구,8,15,2,장충체육관,0.00E+00, ,0.00E+00,2,2,162,8,30,9,8,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0162,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0089961,37.5568051
163,중구,8,13,2,청구역,0.00E+00, ,0.00E+00,2,1,164,8,30,6,9,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0164,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.010451,37.561723
164,중구,8,17,1,남산,0.00E+00, ,0.00E+00,2,2,178,8,32,9,9,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0178,0.00E+00,1,소파길,0.00E+00,9,은행나무,126.9800933,37.5555265
165,중구,8,6,2,서울역,0.00E+00, ,0.00E+00,2,2,22,8,16,12,4,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0022,0.00E+00,1,의주로,0.00E+00,3,은행나무,126.9717016,37.5591747
166,중구,8,8,2,남산,0.00E+00, ,0.00E+00,2,2,55,8,25,9,8,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0055,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9840303,37.5563289
167,중구,8,13,2,신성상가,0.00E+00, ,0.00E+00,2,1,81,8,19,6,8,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0081,0.00E+00,1,마른내길,0.00E+00,3,은행나무,126.9953199,37.5643381
168,중구,8,20,1,다등빌딩,0.00E+00, ,0.00E+00,2,2,200,8,25,12,8,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0206,0.00E+00,1,남대문로,0.00E+00,6,은행나무,126.9825055,37.568174
169,중구,8,18,1,두산빌딩,0.00E+00, ,0.00E+00,2,2,252,8,36,12,10,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0258,0.00E+00,1,남대문로,0.00E+00,9,은행나무,126.9825162,37.5665706
170,중구,8,7,3,서울특별시별관,0.00E+00, ,0.00E+00,2,2,233,6,12,3,6,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-덕수궁길-가-0229,0.00E+00,1,덕수궁길,0.00E+00,3,느티나무,126.9747651,37.5647592
171,중구,8,25,1,덕수궁(태평로),0.00E+00, ,0.00E+00,2,2,286,8,25,12,14,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0286,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9769446,37.5656139
172,중구,8,20,1,국세청,0.00E+00, ,0.00E+00,2,2,272,8,25,12,12,0,공원녹지과,2,0, ,0.00E+00,2-태평로-가-0272,0.00E+00,1,태평로,0.00E+00,6,은행나무,126.9769269,37.5667694
173,중구,8,12,1,광도여행사,0.00E+00, ,0.00E+00,2,2,277,8,28,12,12,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-을지로-가-0277,0.00E+00,1,을지로,0.00E+00,6,느티나무,126.980854,37.5661706
174,중구,8,5,1,방산시장,0.00E+00, ,0.00E+00,2,2,221,8,35,12,5,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0223,0.00E+00,2,훈련원로,0.00E+00,9,은행나무,127.0020218,37.5680314
175,중구,8,18,2,신안빌딩,0.00E+00, ,0.00E+00,2,2,302,8,18,12,10,0,공원녹지과,2,0, ,0.00E+00,2-훈련원로-가-0304,0.00E+00,1,훈련원로,0.00E+00,3,은행나무,127.0024975,37.5618812
176,중구,8,14,2,OTPIA,0.00E+00, ,0.00E+00,2,1,70,8,38,6,15,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0070,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9972989,37.5643711
177,중구,8,16,2,서울시청,0.00E+00, ,0.00E+00,2,2,106,8,26,9,10,0,공원녹지과,2,0, ,0.00E+00,2-무교동길-가-0105,0.00E+00,1,무교동길,0.00E+00,6,은행나무,126.979101,37.5666235
178,중구,8,4,2,영락교회,0.00E+00, ,0.00E+00,2,2,21,8,15,12,4,0,공원녹지과,2,0, ,0.00E+00,2-삼일로-가-0022,0.00E+00,1,삼일로,0.00E+00,3,은행나무,126.9887435,37.5632598
179,중구,4,10,1,동대후문입구,0.00E+00,0,0.00E+00,2,2,493,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-퇴계로-가-0493,0.00E+00,1,퇴계로,0.00E+00,12,소나무,127.0016508,37.5628523
180,중구,8,15,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,207,8,24,9,6,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0207,0.00E+00,2,마장로,0.00E+00,6,은행나무,127.01559,37.5678826
181,중구,8,10,2,중앙일보 주차장,0.00E+00, ,0.00E+00,2,2,7,8,25,12,6,0,공원녹지과,0.00E+00,0,2010.흡즙성해충 종합방제,0.00E+00,2-숭례성터길-가-07,0.00E+00,1,숭례성터길,0.00E+00,3,소나무,126.9720949,37.5617921
182,중구,8,6,1,중림정육점,0.00E+00, ,0.00E+00,2,1,124,8,22,12,6,0,공원녹지과,1,0, ,0.00E+00,2-청파로-가-0149,0.00E+00,1,청파로,0.00E+00,6,은행나무,126.9690105,37.5575149
183,중구,8,6,2, ,0.00E+00, ,0.00E+00,2,1,103,8,12,6,5,0,공원녹지과,0.00E+00,0,2010. 진딧물 및 흰불나방 방제,0.00E+00,2-서애길-가-0103,0.00E+00,1,서애길,0.00E+00,3,왕벚나무,126.9957358,37.5567148
207,중구,8,8,1,삼각동,0.00E+00, ,0.00E+00,2,2,148,8,15,12,6,0,공원녹지과,2,0,2010. 진딧물 및 흰불나방 등 지상방제,0.00E+00,2-청계천로-가-0148,0.00E+00,1,청계천로,0.00E+00,9,회화나무,126.9850466,37.5682938
208,중구,8,15,2,보영약국,0.00E+00, ,0.00E+00,2,1,13,8,15,6,7,0,공원녹지과,1,0, ,0.00E+00,2-마른내길-가-0013,0.00E+00,2,마른내길,0.00E+00,3,은행나무,127.0054319,37.5647614
209,중구,4,10,2,STX 본사,0.00E+00, ,0.00E+00,2,1,39,8,25,9,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-후암동길-가-0039,0.00E+00,1,후암동길,0.00E+00,6,소나무,126.9745039,37.553609
210,중구,8,20,2,예원학교,0.00E+00, ,0.00E+00,2,2,94,8,30,6,12,0,공원녹지과,2,0, ,0.00E+00,2-덕수궁길-가-0093,0.00E+00,1,덕수궁길,0.00E+00,6,은행나무,126.9716792,37.5663036
211,중구,8,15,2,부일수퍼,0.00E+00, ,0.00E+00,2,1,159,8,33,6,8,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0159,0.00E+00,1,금호동길,0.00E+00,9,은행나무,127.010288,37.5620954
212,중구,8,21,2,저동빌딩,0.00E+00, ,0.00E+00,2,1,150,6,27,6,10,0,공원녹지과,1,0, ,0.00E+00,2-마른내길-가-0150,0.00E+00,1,마른내길,0.00E+00,6,은행나무,126.988774,37.5646952
213,중구,8,17,1,남산,0.00E+00, ,0.00E+00,2,1,103,8,43,12,19,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0103,0.00E+00,1,소파길,0.00E+00,12,은행나무,126.9807096,37.5553734
214,중구,8,25,1,남산,0.00E+00, ,0.00E+00,2,2,69,8,25,12,9,0,공원녹지과,2,0, ,0.00E+00,2-소월길-가-0069,0.00E+00,1,소월길,0.00E+00,6,은행나무,126.9768379,37.55637
215,중구,8,15,1,우리은행,0.00E+00, ,0.00E+00,2,2,372,8,43,12,7,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0354,0.00E+00,1,남대문로,0.00E+00,12,은행나무,126.9737085,37.5587035
216,중구,8,7,2,남산,0.00E+00, ,0.00E+00,2,2,31,8,12,9,8,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0031,0.00E+00,1,소파길,0.00E+00,3,은행나무,126.9864049,37.5573273
217,중구,8,16,2,훼미리마트,0.00E+00, ,0.00E+00,2,1,94,8,30,6,10,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0094,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0117037,37.5610009
218,중구,4,16,2,멋쟁이마을,0.00E+00, ,0.00E+00,2,1,47,8,36,6,8,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-금호동길-가-0047,0.00E+00,1,금호동길,0.00E+00,9,양버즘나무,127.0183669,37.5599546
219,중구,8,10,1,sk장충주유소,0.00E+00, ,0.00E+00,2,2,181,8,25,12,5,0,공원녹지과,0.00E+00,0,2010. 흡즙성및천공성 해충종합방제,0.00E+00,2-홍인문로-가-0176,0.00E+00,1,홍인문로,0.00E+00,6,소나무,127.0068364,37.5627936
220,중구,8,10,1,밀리오레,0.00E+00, ,0.00E+00,2,2,23,8,23,12,4,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0017,0.00E+00,2,홍인문로,0.00E+00,6,은행나무,127.008945,37.5680589
221,중구,4,10,2,소머리국밥집,0.00E+00, ,0.00E+00,2,2,276,8,12,6,6,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0276,0.00E+00,1,마른내길,0.00E+00,9,은행나무,127.0011139,37.564479
222,중구,8,17,2,마른내길,0.00E+00, ,0.00E+00,2,1,228,8,26,6,8,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0228,0.00E+00,1,마른내길,0.00E+00,6,은행나무,126.9946963,37.5642404
223,중구,8,17,2,골드상호금고,0.00E+00, ,0.00E+00,2,1,181,8,38,6,9,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0181,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9909186,37.5645815
224,중구,8,14,2,조이마트,0.00E+00, ,0.00E+00,2,1,129,6,28,6,7,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0129,0.00E+00,1,마른내길,0.00E+00,6,은행나무,126.9908137,37.5647139
225,중구,8,16,2,남대문빌딩,0.00E+00, ,0.00E+00,2,2,33,8,24,9,9,0,공원녹지과,2,0, ,0.00E+00,2-칠패길-가-0033,0.00E+00,1,칠패길,0.00E+00,6,은행나무,126.9715859,37.5597607
226,중구,8,19,1, ,0.00E+00, ,0.00E+00,2,2,92,8,32,12,7,0,공원녹지과,2,0, ,0.00E+00,2-칠패길-가-0092,0.00E+00,1,칠패길,0.00E+00,9,은행나무,126.9741506,37.5596527
227,중구,8,16,1,우리은행,0.00E+00, ,0.00E+00,2,2,368,8,56,12,8,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0350,0.00E+00,1,남대문로,0.00E+00,12,은행나무,126.9738724,37.5588823
228,중구,8,15,1,서울역,0.00E+00, ,0.00E+00,2,2,382,8,40,12,7,0,공원녹지과,2,0, ,0.00E+00,2-남대문로-가-0364,0.00E+00,2,남대문로,0.00E+00,9,은행나무,126.9726816,37.5575548
229,중구,8,23,1,서울역,0.00E+00, ,0.00E+00,2,2,21,8,45,12,11,0,공원녹지과,2,0, ,0.00E+00,2-의주로-가-0021,0.00E+00,1,의주로,0.00E+00,12,은행나무,126.971709,37.5591151
184,중구,8,12,2,명신의원,0.00E+00, ,0.00E+00,2,2,190,8,21,9,6,0,공원녹지과,2,0, ,0.00E+00,2-동호로-가-0190,0.00E+00,1,동호로,0.00E+00,6,은행나무,127.0110506,37.5540441
185,중구,8,6,2,삼성APT,0.00E+00, ,0.00E+00,2,1,294,8,18,6,3,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0294,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0188078,37.5587849
186,중구,8,7,2,삼성APT,0.00E+00, ,0.00E+00,2,2,270,8,21,6,4,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0270,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.018304,37.5598751
187,중구,8,7,2,삼성APT,0.00E+00, ,0.00E+00,2,2,272,8,22,6,4,0,공원녹지과,2,0, ,0.00E+00,2-금호동길-가-0272,0.00E+00,1,금호동길,0.00E+00,6,은행나무,127.0184397,37.5598462
188,중구,8,12,1,흥국빌딩,0.00E+00, ,0.00E+00,2,2,225,8,23,12,7,0,공원녹지과,2,0, ,0.00E+00,2-소파길-가-0225,0.00E+00,1,소파길,0.00E+00,6,은행나무,126.9923402,37.5582071
189,중구,4,11,2,풍년종합주방,0.00E+00, ,0.00E+00,2,2,18,8,25,9,7,0,공원녹지과,2,0,2010. 방패벌레 수간주사 및 흰불나방 지상방제,0.00E+00,2-난계로-가-0018,0.00E+00,1,난계로,0.00E+00,6,양버즘나무,127.0233754,37.5692319
190,중구,8,12,2,흥인사거리,0.00E+00, ,0.00E+00,2,2,218,8,26,9,7,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0218,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0152476,37.5679393
191,중구,8,16,2,장춘단길,0.00E+00, ,0.00E+00,2,1,77,6,32,9,13,0,공원녹지과,2,0, ,0.00E+00,2-장춘단길-가-0086,0.00E+00,1,장춘단길,0.00E+00,9,은행나무,127.0034378,37.5549228
192,중구,8,19,1,동국대,0.00E+00, ,0.00E+00,2,2,121,8,34,12,13,0,공원녹지과,2,0, ,0.00E+00,2-홍인문로-가-0116,0.00E+00,1,홍인문로,0.00E+00,9,은행나무,127.0054798,37.5599307
193,중구,8,8,2,삼성APT,0.00E+00, ,0.00E+00,2,2,255,8,19,6,5,0,공원녹지과,1,0, ,0.00E+00,2-금호동길-가-0255,0.00E+00,1,금호동길,0.00E+00,3,은행나무,127.0173877,37.5596214
194,중구,8,20,2,신한은행,0.00E+00, ,0.00E+00,2,2,301,8,13,12,8,0,공원녹지과,2,0,2010. 진딧물 방제,0.00E+00,2-태평로-가-0306,0.00E+00,1,태평로,0.00E+00,3,느티나무,126.976613,37.5643948
195,중구,8,10,2,영원무역,0.00E+00, ,0.00E+00,2,1,73,8,30,9,8,0,공원녹지과,2,0, ,0.00E+00,2-만리재길-가-0073,0.00E+00,1,만리재길,0.00E+00,6,은행나무,126.9640707,37.5529942
196,중구,8,15,2,경찰서,0.00E+00, ,0.00E+00,2,2,69,8,22,9,8,0,공원녹지과,2,0, ,0.00E+00,2-마장로-가-0069,0.00E+00,1,마장로,0.00E+00,6,은행나무,127.0146073,37.5681118
197,중구,8,18,1,남대문세무소,0.00E+00, ,0.00E+00,2,1,45,8,24,12,8,0,공원녹지과,2,0, ,0.00E+00,2-삼일로-가-0046,0.00E+00,1,삼일로,0.00E+00,6,은행나무,126.9877831,37.565555
198,중구,8,19,1,퍼시스,0.00E+00, ,0.00E+00,2,1,63,8,40,9,22,0,공원녹지과,2,0, ,0.00E+00,2-마른내길-가-0063,0.00E+00,1,마른내길,0.00E+00,9,은행나무,126.9981298,37.5644126
