고유번호,구명,품계수종,수고,관리등급,위치,구번호,전선유무,순번,품계활력,흉고지름,품계위치,수관너비,관리기관,수목고유번호,보호덮개,가로명,품계흉고,수목명,경도,위도,피해정도
5255,중구,8,23,1,장충주유소,2,2,191,8,37,12,14,공원녹지과,2-홍인문로-가-0186,1,홍인문로,9,은행나무,127.0070481,37.5633546,2
5256,중구,8,16,2,장춘단길,2,1,81,8,30,9,12,공원녹지과,2-장춘단길-가-0090,1,장춘단길,6,은행나무,127.0032045,37.5547118,2
5257,중구,8,19,2,한국은행,2,2,334,8,20,12,12,공원녹지과,2-남대문로-가-0316,1,남대문로,3,은행나무,126.9786948,37.5612798,2
5258,중구,4,10,2,삼성중공업,2,2,93,8,25,9,5,공원녹지과,2-숭례성터길-가-093,1,숭례성터길,9,소나무,126.9724753,37.5612014,0.00E+00
5259,중구,4,10,1, ,2,1,122,8,25,12,6,공원녹지과,2-왕십리길-가-00122,2,왕십리길,9,소나무,127.0140622,37.5650168,2
5260,중구,8,8,2,시장,2,2,33,8,20,12,6,공원녹지과,2-왕십리길-가-0033,1,왕십리길,3,은행나무,127.0191696,37.5657608,2
5261,중구,8,6,2,부일수퍼,2,1,144,8,12,6,4,공원녹지과,2-금호동길-가-0144,1,금호동길,3,은행나무,127.0102579,37.5634024,2
5262,중구,8,18,2,남산,2,2,100,6,27,9,8,공원녹지과,2-소파길-가-0100,1,소파길,6,은행나무,126.9809945,37.5552211,1
5263,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0033,1,청계천로,12,느티나무,126.9977442,37.5686267,2
5264,중구,4,4,1, ,2,2,1,8,12,12,3,공원녹지과,2-수표다릿길-가-000151,1,수표다릿길,0,이팝나무,126.9903906,37.5621494,2
5265,중구,8,9,3,소머리국밥집,2,1,282,6,16,6,5,공원녹지과,2-마른내길-가-0282,1,마른내길,3,은행나무,127.0015525,37.5645085,2
5266,중구,8,6,2,덕수정,2,2,76,8,15,6,3,공원녹지과,2-덕수궁길-가-0075,1,덕수궁길,3,은행나무,126.9725461,37.5658173,2
5267,중구,8,18,2,저동빌딩,2,1,151,6,26,6,10,공원녹지과,2-마른내길-가-0151,1,마른내길,6,은행나무,126.9887058,37.5646771,1
5268,중구,8,8,2,동국대,2,2,1,8,15,12,6,공원녹지과,2-장춘단길-가-0067,1,장춘단길,3,회화나무,127.0038925,37.5554028,2
5269,중구,8,16,2,하나아트나염,2,1,106,8,30,6,9,공원녹지과,2-금호동길-가-0106,1,금호동길,6,은행나무,127.0107677,37.5614367,2
5270,중구,8,15,2,골드상호금고,2,1,205,8,30,6,8,공원녹지과,2-마른내길-가-0205,1,마른내길,6,은행나무,126.9921028,37.5643453,1
4525,중구,8,8,2,성동공고,2,2,292,8,20,12,3,공원녹지과,2-다산로-가-0292,1,다산로,3,소나무,127.0160367,37.5689827,2
4526,중구,8,8,2,성동공고,2,2,291,8,20,12,3,공원녹지과,2-다산로-가-0291,1,다산로,3,소나무,127.0160367,37.568893,2
4527,중구,8,8,2,성동공고,2,2,290,8,20,12,3,공원녹지과,2-다산로-가-0290,1,다산로,3,소나무,127.0160423,37.5688258,2
4528,중구,8,8,2,성동공고,2,2,289,8,20,12,3,공원녹지과,2-다산로-가-0289,1,다산로,3,소나무,127.0160479,37.568754,2
4529,중구,8,8,2,성동공고,2,2,288,8,20,12,3,공원녹지과,2-다산로-가-0288,1,다산로,3,소나무,127.0160535,37.5686778,2
4266,중구,8,19,1,쁘렝땅,2,2,93,8,22,12,16,공원녹지과,2-삼일로-가-0094,1,삼일로,6,은행나무,126.9874521,37.5648144,2
4267,중구,8,10,2,국립의료원,2,2,87,8,20,12,6,공원녹지과,2-을지로-가-0087,1,을지로,3,은행나무,127.0045998,37.5671119,2
4268,중구,8,18,1,서소문로,2,2,211,8,33,12,8,공원녹지과,2-서소문로-가-0213,1,서소문로,9,은행나무,126.9750788,37.5633546,2
4269,중구,8,11,2,영원무역,2,1,80,8,28,9,8,공원녹지과,2-만리재길-가-0080,1,만리재길,6,은행나무,126.9634268,37.5524224,2
4270,중구,8,16,2,흥인사거리,2,2,201,8,28,9,6,공원녹지과,2-마장로-가-0201,1,마장로,6,은행나무,127.0152633,37.5678954,2
4271,중구,8,7,2,중림정육점,2,1,125,8,10,12,7,공원녹지과,2-청파로-가-0150,1,청파로,3,은행나무,126.9689879,37.5574594,2
4272,중구,8,9,2,영미상가,2,2,249,8,22,6,6,공원녹지과,2-마장로-가-0249,2,마장로,6,은행나무,127.0230374,37.5679089,2
4273,중구,8,12,1,남대문시장,2,2,88,8,31,12,6,공원녹지과,2-남대문로-가-0088,1,남대문로,9,은행나무,126.9780425,37.5609302,2
4274,중구,8,6,2, ,2,1,39,8,12,6,6,공원녹지과,2-서애길-가-0039,1,서애길,3,왕벚나무,126.9960666,37.5587273,0.00E+00
4275,중구,8,13,1,약수역,2,2,177,8,27,12,8,공원녹지과,2-동호로-가-0177,1,동호로,6,은행나무,127.0096941,37.5557674,2
4276,중구,8,12,1,성동공고,2,2,266,8,25,12,7,공원녹지과,2-다산로-가-0273,2,다산로,6,은행나무,127.0161029,37.5690619,2
4277,중구,6,6,3,이화여고,2,2,183,8,9,6,4,공원녹지과,2-덕수궁길-가-0183,1,덕수궁길,3,상수리나무,126.971678,37.566202,2
4278,중구,8,18,1,효령빌딩,2,2,34,8,35,9,8,공원녹지과,2-무교동길-가-0034,1,무교동길,9,은행나무,126.979345,37.5682884,2
4279,중구,8,5,2,새한교역,2,1,91,8,12,6,6,공원녹지과,2-서애길-가-0091,1,서애길,3,왕벚나무,126.9957464,37.5559539,0.00E+00
4280,중구,4,6,1, ,2,2,43,8,20,12,6,공원녹지과,2-청계천로-가-0069,1,청계천로,12,느티나무,126.9960707,37.5684658,2
4281,중구,8,11,1,중구자원재활용처리장,2,1,96,8,27,12,7,공원녹지과,2-청파로-가-0119,1,청파로,6,은행나무,126.9681336,37.5598818,2
4282,중구,8,7,2,신진주차장,2,1,73,8,9,6,3,공원녹지과,2-금호동길-가-0073,1,금호동길,3,은행나무,127.0147825,37.5599296,2
4283,중구,8,13,1,남대문시장,2,2,266,8,31,12,8,공원녹지과,2-퇴계로-가-0266,1,퇴계로,9,은행나무,126.9767131,37.557712,2
4284,중구,4,4,2, ,2,2,1,8,12,9,3,공원녹지과,2-돈화문로-가-00086,1,돈화문로,6,이팝나무,126.9924649,37.5670826,0.00E+00
4285,중구,8,17,1,제일상호금고,2,2,162,8,23,12,8,공원녹지과,2-홍인문로-가-0157,1,홍인문로,6,은행나무,127.006436,37.5617936,2
4568,중구,8,18,1,순화빌딩,2,2,76,8,22,12,9,공원녹지과,2-서소문로-가-0077,1,서소문로,6,은행나무,126.9706133,37.5623652,2
4569,중구,8,3,2, ,2,2,32,8,12,6,6,공원녹지과,2-서애길-가-0032,1,서애길,6,왕벚나무,126.9961175,37.5592501,0.00E+00
4570,중구,8,12,1,연세빌딩,2,2,9,8,27,12,6,공원녹지과,2-남대문로-가-0009,1,남대문로,6,은행나무,126.9729996,37.5571991,2
4359,중구,8,24,2,보영약국,2,1,23,8,29,6,16,공원녹지과,2-마른내길-가-0023,2,마른내길,6,은행나무,127.0032326,37.5647446,2
4360,중구,8,6,2,서울역,2,2,164,8,17,12,5,공원녹지과,2-의주로-가-0164,2,의주로,3,은행나무,126.9717097,37.5580227,2
4361,중구,8,13,1,남대문시장,2,2,94,8,22,12,9,공원녹지과,2-남대문로-가-0094,1,남대문로,6,은행나무,126.9787192,37.5610632,2
4362,중구,8,6,2,창신비니루,2,2,231,8,20,12,6,공원녹지과,2-훈련원로-가-0233,1,훈련원로,3,은행나무,127.0020816,37.5672506,2
4363,중구,8,6,1,명동역,2,2,375,8,29,12,4,공원녹지과,2-퇴계로-가-0375,1,퇴계로,6,소나무,126.987949,37.5609323,2
4364,중구,8,14,2,약수사거리,2,2,84,8,20,9,6,공원녹지과,2-동호로-가-0084,1,동호로,3,은행나무,127.0098719,37.5560798,2
4365,중구,8,14,1,신안빌딩,2,2,328,8,24,12,6,공원녹지과,2-훈련원로-가-0330,1,훈련원로,6,은행나무,127.0025562,37.5620664,2
4366,중구,8,9,2,두산타워,2,2,16,8,18,12,4,공원녹지과,2-홍인문로-가-0012,1,홍인문로,3,은행나무,127.0091799,37.5683785,2
4367,중구,8,13,1,서소문공원,2,2,41,8,30,12,8,공원녹지과,2-칠패길-가-0041,1,칠패길,6,은행나무,126.969914,37.5596038,2
4368,중구,8,8,2,남산,2,1,110,8,16,12,5,공원녹지과,2-소파길-가-0110,1,소파길,3,은행나무,126.9801249,37.5556986,2
4369,중구,8,14,2,국립의료원,2,2,80,8,20,12,9,공원녹지과,2-을지로-가-0080,1,을지로,3,은행나무,127.0048954,37.5674755,2
4370,중구,8,10,2,롯데백화점,2,2,278,8,25,12,4,공원녹지과,2-남대문로-가-0278,1,남대문로,3,소나무,126.9821645,37.5645063,0.00E+00
4371,중구,4,4,2, ,2,2,1,8,12,9,3,공원녹지과,2-돈화문로-가-00043,1,돈화문로,6,이팝나무,126.9929276,37.5646183,0.00E+00
4372,중구,4,10,2,삼성중공업,2,2,78,8,25,9,5,공원녹지과,2-숭례성터길-가-078,1,숭례성터길,9,소나무,126.9721313,37.5608049,0.00E+00
4373,중구,8,16,2,남산,2,2,188,6,30,9,8,공원녹지과,2-소파길-가-0188,1,소파길,6,은행나무,126.9808275,37.5551236,1
4653,중구,8,8,1,용진빌딩,2,2,158,8,20,12,6,공원녹지과,2-다산로-가-0158,1,다산로,6,소나무,127.0120631,37.5566175,0.00E+00
4654,중구,4,6,3, ,2,2,355,8,20,6,6,공원녹지과,2-다산로-가-0390,1,다산로,6,소나무,127.0117818,37.556602,0.00E+00
4655,중구,4,13,2,참진보습,2,2,488,8,22,9,8,공원녹지과,2-다산로-가-0488,2,다산로,9,소나무,127.0080594,37.551285,2
4656,중구,8,8,2,농협,2,2,235,8,20,12,4,공원녹지과,2-다산로-가-0242,1,다산로,3,소나무,127.0163389,37.5650556,0.00E+00
4657,중구,4,8,1, ,2,2,183,8,20,12,6,공원녹지과,2-다산로-가-0183,1,다산로,9,소나무,127.0131612,37.5585302,0.00E+00
4658,중구,4,8,2,지우빌딩,2,2,141,8,20,9,8,공원녹지과,2-다산로-가-0141,1,다산로,6,소나무,127.0114477,37.5554627,0.00E+00
4659,중구,8,8,2, ,2,2,429,8,20,12,6,공원녹지과,2-다산로-가-0429,1,다산로,3,소나무,127.0097173,37.5530155,2
4448,중구,8,4,2, ,2,2,11,8,20,12,5,공원녹지과,2-퇴계로-가-0011,1,퇴계로,3,소나무,127.0094344,37.5646451,0.00E+00
4449,중구,8,4,2, ,2,2,10,8,20,12,5,공원녹지과,2-퇴계로-가-0010,1,퇴계로,3,소나무,127.0094344,37.5646451,0.00E+00
4450,중구,4,10,2,대림정,2,2,154,8,25,9,5,공원녹지과,2-퇴계로-가-0154,1,퇴계로,6,소나무,126.9945422,37.5614584,0.00E+00
4451,중구,4,10,2,충무빌딩,2,2,161,8,25,9,5,공원녹지과,2-퇴계로-가-0161,1,퇴계로,6,소나무,126.9938053,37.5612794,0.00E+00
4452,중구,8,10,1, ,2,2,138,8,25,12,5,공원녹지과,2-퇴계로-가-0138,1,퇴계로,6,소나무,126.9968298,37.5619828,0.00E+00
4453,중구,4,10,2,충무빌딩,2,2,160,8,25,9,5,공원녹지과,2-퇴계로-가-0160,1,퇴계로,6,소나무,126.9938819,37.5613022,0.00E+00
4454,중구,4,10,2,대림정,2,2,153,8,25,9,5,공원녹지과,2-퇴계로-가-0153,1,퇴계로,6,소나무,126.9946331,37.5614737,0.00E+00
4455,중구,4,10,2,충무빌딩,2,2,159,8,25,9,5,공원녹지과,2-퇴계로-가-0159,1,퇴계로,6,소나무,126.993968,37.5613251,0.00E+00
4456,중구,8,10,1, ,2,2,145,8,25,12,5,공원녹지과,2-퇴계로-가-0145,1,퇴계로,6,소나무,126.9963267,37.5618655,0.00E+00
4457,중구,4,10,2,충무빌딩,2,2,158,8,25,9,5,공원녹지과,2-퇴계로-가-0158,1,퇴계로,6,소나무,126.9940446,37.5613403,0.00E+00
4458,중구,4,10,2,충무빌딩,2,2,157,8,25,9,5,공원녹지과,2-퇴계로-가-0157,1,퇴계로,6,소나무,126.9941929,37.5613746,0.00E+00
4459,중구,8,10,1, ,2,2,136,8,25,12,5,공원녹지과,2-퇴계로-가-0136,1,퇴계로,6,소나무,126.9970202,37.5620372,0.00E+00
4460,중구,4,10,2,충무빌딩,2,2,156,8,25,9,5,공원녹지과,2-퇴계로-가-0156,1,퇴계로,6,소나무,126.9942647,37.561386,0.00E+00
4461,중구,8,8,2,성동공고,2,2,287,8,20,12,3,공원녹지과,2-다산로-가-0287,1,다산로,3,소나무,127.0160592,37.5686195,2
4741,중구,4,6,2,성동기계공고,2,2,77,8,15,12,6,공원녹지과,2-왕십리길-가-0079,1,왕십리길,6,회화나무,127.0124437,37.5650175,2
4742,중구,8,12,1,농협,2,2,35,8,25,12,7,공원녹지과,2-새문안길-가-0035,1,새문안길,6,은행나무,126.9671695,37.5660168,2
4743,중구,8,14,2,OTPIA,2,1,45,8,20,6,6,공원녹지과,2-마른내길-가-0045,1,마른내길,3,은행나무,127.0001803,37.5645474,2
4744,중구,8,18,1,태평로빌딩,2,2,226,8,30,12,10,공원녹지과,2-서소문로-가-0228,1,서소문로,6,은행나무,126.9762482,37.5637995,2
4745,중구,8,10,2,삼성APT,2,2,257,8,18,6,4,공원녹지과,2-금호동길-가-0257,1,금호동길,3,은행나무,127.01748,37.5597166,2
4746,중구,8,12,1,서울역,2,2,192,8,28,12,6,공원녹지과,2-의주로-가-0192,1,의주로,6,은행나무,126.9704603,37.5606617,1
4747,중구,8,25,1,LG텔레콤,2,2,174,8,34,12,10,공원녹지과,2-남대문로-가-0174,1,남대문로,9,은행나무,126.9830843,37.5670623,2
4530,중구,8,10,1,백림빌딩,2,2,101,8,25,12,5,공원녹지과,2-홍인문로-가-0096,1,홍인문로,9,소나무,127.0060331,37.561477,0.00E+00
4531,중구,8,10,1,백림빌딩,2,2,102,8,25,12,5,공원녹지과,2-홍인문로-가-0097,1,홍인문로,9,소나무,127.006002,37.5614257,0.00E+00
4532,중구,8,10,1,백림빌딩,2,2,97,8,25,12,5,공원녹지과,2-홍인문로-가-0092,1,홍인문로,9,소나무,127.0061497,37.5617049,0.00E+00
4533,중구,8,10,1,백림빌딩,2,2,98,8,25,12,5,공원녹지과,2-홍인문로-가-0093,1,홍인문로,9,소나무,127.0061203,37.5616547,0.00E+00
4534,중구,8,10,1,백림빌딩,2,2,96,8,25,12,5,공원녹지과,2-홍인문로-가-0091,1,홍인문로,9,소나무,127.0061898,37.5617517,0.00E+00
4535,중구,8,18,1,동국대,2,2,104,8,31,12,9,공원녹지과,2-홍인문로-가-0099,1,홍인문로,9,은행나무,127.0059501,37.5613208,2
4536,중구,8,12,2,동국대,2,2,105,8,20,12,6,공원녹지과,2-홍인문로-가-0100,1,홍인문로,3,은행나무,127.0059136,37.5612566,2
4537,중구,8,18,1,동국대,2,2,106,8,38,12,8,공원녹지과,2-홍인문로-가-0101,1,홍인문로,9,은행나무,127.0058823,37.561189,2
4538,중구,8,11,2,동국대,2,2,107,8,20,12,8,공원녹지과,2-홍인문로-가-0102,1,홍인문로,3,은행나무,127.0058491,37.5611266,2
4539,중구,8,20,1,동국대,2,2,108,8,35,12,9,공원녹지과,2-홍인문로-가-0103,1,홍인문로,9,은행나무,127.0058303,37.5610541,2
4540,중구,8,10,1,패션TV,2,2,44,8,25,12,6,공원녹지과,2-홍인문로-가-0044,1,홍인문로,6,소나무,127.00753,37.5656102,0.00E+00
4541,중구,8,9,1,굿모닝시티,2,2,38,8,25,12,5,공원녹지과,2-홍인문로-가-0038,1,홍인문로,9,소나무,127.0079269,37.5666505,0.00E+00
4542,중구,8,10,1,패션TV,2,2,45,8,25,12,6,공원녹지과,2-홍인문로-가-0045,1,홍인문로,6,소나무,127.0075228,37.5655701,0.00E+00
4543,중구,4,8,2,굿모닝시티,2,1,31,8,25,12,5,공원녹지과,2-을지로-가-0031,1,을지로,6,소나무,127.0070226,37.5662684,0.00E+00
4544,중구,8,10,1,패션TV,2,2,43,8,25,12,6,공원녹지과,2-홍인문로-가-0043,1,홍인문로,6,소나무,127.0075515,37.5656502,0.00E+00
4545,중구,8,9,1,굿모닝시티,2,2,37,8,25,12,5,공원녹지과,2-홍인문로-가-0037,1,홍인문로,9,소나무,127.0079593,37.5666906,0.00E+00
4832,중구,8,14,1,서울역,2,1,53,8,35,12,7,공원녹지과,2-칠패길-가-0053,1,칠패길,9,은행나무,126.9699058,37.5593969,2
4833,중구,8,14,1,남대문시장,2,2,254,8,25,12,6,공원녹지과,2-퇴계로-가-0254,2,퇴계로,6,은행나무,126.9780526,37.5585431,2
4834,중구,8,8,2, ,2,2,197,8,15,9,6,공원녹지과,2-동호로-가-0207,1,동호로,6,느티나무,127.0121666,37.5519007,2
4836,중구,8,6,2,서울역,2,2,6,8,15,12,7,공원녹지과,2-청파로-가-0028,1,청파로,3,느티나무,126.9693684,37.5568322,2
4837,중구,8,14,2,광신교효,2,2,344,8,17,12,5,공원녹지과,2-훈련원로-가-0346,1,훈련원로,3,은행나무,127.0026027,37.5614991,2
4571,중구,8,19,1,신남문빌딩,2,2,45,8,28,12,10,공원녹지과,2-남대문로-가-0045,2,남대문로,6,은행나무,126.9746375,37.5590321,2
4572,중구,8,16,1,우리은행,2,2,364,8,34,12,7,공원녹지과,2-남대문로-가-0346,1,남대문로,9,은행나무,126.9741002,37.5591355,2
4573,중구,4,23,2, ,2,1,260,8,27,12,12,공원녹지과,2-소파길-가-0260,1,소파길,6,양버즘나무,126.989457,37.5609018,2
4574,중구,8,15,2,흥인사거리,2,2,181,6,32,9,6,공원녹지과,2-마장로-가-0181,1,마장로,9,은행나무,127.0143576,37.5679533,2
4575,중구,8,13,2,남산,2,2,76,8,25,9,8,공원녹지과,2-소파길-가-0076,1,소파길,6,은행나무,126.9834928,37.5548865,2
4576,중구,8,14,2,제일상호금고,2,2,132,8,18,12,8,공원녹지과,2-동호로-가-0132,1,동호로,3,은행나무,127.0072611,37.5587791,2
4577,중구,4,10,1, ,2,2,167,8,15,12,5,공원녹지과,2-을지로-가-0167,2,을지로,9,소나무,126.9930268,37.5664876,0.00E+00
4578,중구,4,10,1, ,2,2,152,8,20,12,5,공원녹지과,2-을지로-가-0152,2,을지로,9,소나무,126.9954526,37.5666279,0.00E+00
4579,중구,4,10,1, ,2,2,161,8,25,12,5,공원녹지과,2-을지로-가-0161,2,을지로,9,소나무,126.9941517,37.5665506,0.00E+00
4580,중구,4,10,1, ,2,2,156,8,25,12,5,공원녹지과,2-을지로-가-0156,2,을지로,9,소나무,126.9946656,37.5665736,0.00E+00
4581,중구,4,10,2,황학동 롯데개슬,2,2,1,8,25,9,5,공원녹지과,2-난계로-가-0001,1,난계로,6,소나무,127.0233003,37.5711624,0.00E+00
4582,중구,4,10,1, ,2,2,65,8,20,12,5,공원녹지과,2-을지로-가-0165,2,을지로,9,소나무,126.9932676,37.5664934,0.00E+00
4583,중구,4,10,1, ,2,2,158,8,25,12,5,공원녹지과,2-을지로-가-0158,2,을지로,9,소나무,126.9944248,37.5665592,0.00E+00
4584,중구,4,10,2,황학동 롯데캐슬,2,2,3,8,25,9,5,공원녹지과,2-청계천로-가-0003,1,청계천로,6,소나무,127.0229187,37.5716151,0.00E+00
4585,중구,4,10,1, ,2,2,159,8,25,12,5,공원녹지과,2-을지로-가-0159,2,을지로,9,소나무,126.9943529,37.5665564,0.00E+00
4586,중구,4,10,1, ,2,2,162,8,25,12,5,공원녹지과,2-을지로-가-0162,2,을지로,9,소나무,126.9939972,37.5665392,0.00E+00
4587,중구,4,10,2,황학동 롯데개슬,2,2,2,8,25,9,5,공원녹지과,2-난계로-가-0002,1,난계로,6,소나무,127.0233194,37.5710861,0.00E+00
4588,중구,4,10,1, ,2,2,164,8,20,12,5,공원녹지과,2-을지로-가-0164,2,을지로,9,소나무,126.9936342,37.566522,0.00E+00
4877,중구,8,22,1,장충주유소,2,2,190,8,45,12,13,공원녹지과,2-홍인문로-가-0185,1,홍인문로,12,은행나무,127.0070133,37.5632693,2
4878,중구,8,5,2,통일회관,2,1,132,8,12,6,5,공원녹지과,2-서애길-가-0132,1,서애길,3,왕벚나무,126.9962481,37.5588087,0.00E+00
4879,중구,8,8,2,성동공고,2,2,283,8,20,12,3,공원녹지과,2-다산로-가-0283,1,다산로,3,소나무,127.0160816,37.5683595,2
4660,중구,8,10,2,남산APT,2,2,16,8,20,9,5,공원녹지과,2-다산로-가-0016,1,다산로,3,소나무,127.0072436,37.547581,0.00E+00
4661,중구,8,10,2,명신의원,2,2,116,8,25,9,9,공원녹지과,2-다산로-가-0116,1,다산로,6,소나무,127.0091906,37.5523462,0.00E+00
4662,중구,4,8,2, ,2,2,181,8,20,12,7,공원녹지과,2-다산로-가-0181,1,다산로,6,소나무,127.0130825,37.558389,0.00E+00
4663,중구,8,8,2,예수그리스도교회,2,2,226,8,20,12,6,공원녹지과,2-다산로-가-0226,1,다산로,3,소나무,127.0157302,37.5628444,0.00E+00
4664,중구,8,10,3, ,2,1,525,4,15,9,7,공원녹지과,2-다산로-가-0525,2,다산로,3,소나무,127.0074205,37.5499038,2
4665,중구,8,17,2,남산APT,2,1,39,8,20,9,10,공원녹지과,2-다산로-가-0039,1,다산로,3,소나무,127.0075435,37.5492061,2
4666,중구,8,16,2,남산APT,2,2,45,8,30,9,8,공원녹지과,2-다산로-가-0042,1,다산로,6,소나무,127.007574,37.5495219,2
4667,중구,8,10,2,삼성APT,2,2,13,8,20,9,3,공원녹지과,2-다산로-가-0013,1,다산로,3,소나무,127.0071802,37.5474812,0.00E+00
4668,중구,8,8,2, ,2,2,160,8,20,12,7,공원녹지과,2-다산로-가-0160,1,다산로,3,소나무,127.0121368,37.5567697,0.00E+00
4669,중구,8,7,2,회성주유소,2,2,317,6,20,12,4,공원녹지과,2-다산로-가-0323,1,다산로,3,소나무,127.015695,37.5632881,0.00E+00
4670,중구,4,6,3, ,2,2,355,8,20,6,6,공원녹지과,2-다산로-가-0407,1,다산로,6,소나무,127.0111001,37.5553505,0.00E+00
4671,중구,8,7,2,회성주유소,2,2,319,6,20,12,4,공원녹지과,2-다산로-가-0325,1,다산로,3,소나무,127.015588,37.5630945,0.00E+00
4672,중구,4,13,2, ,2,2,549,8,22,9,7,공원녹지과,2-다산로-가-0549,2,다산로,6,소나무,127.00726,37.5484335,2
4673,중구,4,8,2, ,2,2,164,6,20,12,6,공원녹지과,2-다산로-가-0164,1,다산로,3,소나무,127.0123343,37.5571145,0.00E+00
4966,중구,8,10,3,충장로이용원,2,2,60,8,20,6,4,공원녹지과,2-중림동길-가-0060,1,중림동길,6,소나무,126.9631285,37.5590496,0.00E+00
4967,중구,8,10,3,충장로이용원,2,2,60,8,20,6,4,공원녹지과,2-중림동길-가-0060,1,중림동길,6,소나무,126.9631285,37.5590496,0.00E+00
4968,중구,8,10,3,충장로이용원,2,2,60,8,20,6,4,공원녹지과,2-중림동길-가-0060,1,중림동길,6,소나무,126.9631285,37.5590496,0.00E+00
